run,task,config,kind,index,value
precise_6a_final60,apple,H3b,div,14,0.007599620148539543
precise_6a_final60,apple,H3b,div,15,0.009916647337377071
precise_6a_final60,apple,H3b,div,16,0.012042351067066193
precise_6a_final60,apple,H3b,div,17,0.01255018264055252
precise_6a_final60,apple,H3b,div,18,0.010178942233324051
precise_6a_final60,apple,H3b,div,19,0.009308362379670143
precise_6a_final60,apple,H3b,div,20,0.010124997235834599
precise_6a_final60,apple,H3b,div,21,0.008051006123423576
precise_6a_final60,apple,H3b,div,22,0.014055141247808933
precise_6a_final60,apple,H3b,div,23,0.01944318413734436
precise_6a_final60,apple,H3b,div,24,0.008764813654124737
precise_6a_final60,apple,H3b,div,25,0.013116286136209965
precise_6a_final60,apple,H3b,div,26,0.008158883079886436
precise_6a_final60,apple,H3b,div,27,0.00853809341788292
precise_6a_final60,apple,H3b,div,28,0.012154249474406242
precise_6a_final60,apple,H3b,div,29,0.008051006123423576
precise_6a_final60,apple,H3b,div,30,0.00873554591089487
precise_6a_final60,apple,H3b,div,31,0.0130597660318017
precise_6a_final60,apple,H3b,div,32,0.007415772881358862
precise_6a_final60,apple,H3b,div,33,0.015910251066088676
precise_6a_final60,apple,H3b,div,34,0.007896941155195236
precise_6a_final60,apple,H3b,div,35,0.014667871408164501
precise_6a_final60,apple,H3b,div,36,0.008559975773096085
precise_6a_final60,apple,H3b,div,37,0.008306995034217834
precise_6a_final60,apple,H3b,div,38,0.008741813711822033
precise_6a_final60,apple,H3b,div,39,0.016009816899895668
precise_6a_final60,apple,H4b,cv,0,0.247546748816967
precise_6a_final60,apple,H4b,cv,1,0.25690544247627256
precise_6a_final60,apple,H4b,cv,2,0.18549148440361024
precise_6a_final60,apple,H4b,cv,3,0.21288686096668244
precise_6a_final60,apple,H4b,cv,4,0.1961579903960228
precise_6a_final60,apple,H4b,cv,5,0.16538283079862595
precise_6a_final60,apple,H4b,cv,6,0.12004628702998162
precise_6a_final60,apple,H4b,cv,7,0.222035950422287
precise_6a_final60,apple,H4b,cv,8,0.18215615898370743
precise_6a_final60,apple,H4b,cv,9,0.2418920636177063
precise_6a_final60,apple,H4b,cv,10,0.025388369150459767
precise_6a_final60,apple,H4b,cv,11,0.1538524642586708
precise_6a_final60,apple,H4b,cv,12,0.19942778199911118
precise_6a_final60,apple,H4b,cv,13,0.05496365837752819
precise_6a_final60,apple,H4b,cv,14,0.10590794906020165
precise_6a_final60,apple,H4b,cv,15,0.19728037118911743
precise_6a_final60,apple,H4b,cv,16,0.2950664609670639
precise_6a_final60,apple,H4b,cv,17,0.29644798338413236
precise_6a_final60,apple,H4b,cv,18,0.023527690581977366
precise_6a_final60,apple,H4b,cv,19,0.25278049558401106
precise_6a_final60,apple,H4b,cv,20,0.25642296075820925
precise_6a_final60,apple,H4b,cv,21,0.25745722353458406
precise_6a_final60,apple,H4b,cv,22,0.21283841431140899
precise_6a_final60,apple,H4b,cv,23,0.06400612257421016
precise_6a_final60,apple,H4b,cv,24,0.24105297327041625
precise_6a_final60,apple,H4b,cv,25,0.24758303463459014
precise_6a_final60,apple,H4b,cv,26,0.1931791976094246
precise_6a_final60,apple,H4b,cv,27,0.024407352693378924
precise_6a_final60,apple,H4b,cv,28,0.10428541228175163
precise_6a_final60,apple,H4b,cv,29,0.13509562686085702
precise_6a_final60,apple,H4b,cv,30,0.2505707398056984
precise_6a_final60,apple,H4b,cv,31,0.07361940070986747
precise_6a_final60,apple,H4b,cv,32,0.29004944264888766
precise_6a_final60,apple,H4b,cv,33,0.24415187984704972
precise_6a_final60,apple,H4b,cv,34,0.23807214051485062
precise_6a_final60,apple,H4b,cv,35,0.2938361525535583
precise_6a_final60,apple,H4b,cv,36,0.18240101933479308
precise_6a_final60,apple,H4b,cv,37,0.07005292251706123
precise_6a_final60,apple,H4b,cv,38,0.29818240106105803
precise_6a_final60,apple,H4b,cv,39,0.1768017292022705
precise_6a_final60,apple,H4b,cv,40,0.1723788633942604
precise_6a_final60,apple,H4b,cv,41,0.09166333898901939
precise_6a_final60,apple,H4b,cv,42,0.18149008750915527
precise_6a_final60,apple,H4b,cv,43,0.0271965567022562
precise_6a_final60,apple,H4b,cv,44,0.24673240780830383
precise_6a_final60,apple,H4b,cv,45,0.21724486351013184
precise_6a_final60,apple,H4b,cv,46,0.2346336528658867
precise_6a_final60,apple,H4b,cv,47,0.07721156850457192
precise_6a_final60,apple,H4b,cv,48,0.16398528069257737
precise_6a_final60,apple,H4b,cv,49,0.27999609112739565
precise_6a_final60,apple,H4b,cv,50,0.04562723152339458
precise_6a_final60,apple,H4b,cv,51,0.2558244362473488
precise_6a_final60,apple,H4b,cv,52,0.18078940808773042
precise_6a_final60,apple,H4b,cv,53,0.03992440775036812
precise_6a_final60,apple,H4b,cv,54,0.15818553566932678
precise_6a_final60,apple,H4b,cv,55,0.16957421153783797
precise_6a_final60,apple,H4b,cv,56,0.275337278842926
precise_6a_final60,apple,H4b,cv,57,0.22030344754457473
precise_6a_final60,apple,H4b,cv,58,0.046046940609812737
precise_6a_final60,apple,H4b,cv,59,0.04708983600139618
precise_6a_final60,apple,H4b,div,0,0.013111776672303677
precise_6a_final60,apple,H4b,div,1,0.021145198494195938
precise_6a_final60,apple,H4b,div,2,0.014710227958858013
precise_6a_final60,apple,H4b,div,3,0.012699219398200512
precise_6a_final60,apple,H4b,div,4,0.017333097755908966
precise_6a_final60,apple,H4b,div,5,0.015871085226535797
precise_6a_final60,apple,H4b,div,6,0.01605156622827053
precise_6a_final60,apple,H4b,div,7,0.013538932427763939
precise_6a_final60,apple,H4b,div,8,0.011213568039238453
precise_6a_final60,apple,H4b,div,9,0.011478757485747337
precise_6a_final60,apple,H4b,div,10,0.00905710831284523
precise_6a_final60,apple,H4b,div,11,0.010825457982718945
precise_6a_final60,apple,H4b,div,12,0.010205775499343872
precise_6a_final60,apple,H4b,div,13,0.011943056248128414
precise_6a_final60,apple,H4b,div,14,0.00769150722771883
precise_6a_final60,apple,H4b,div,15,0.010576842352747917
precise_6a_final60,apple,H4b,div,16,0.012991934083402157
precise_6a_final60,apple,H4b,div,17,0.012846395373344421
precise_6a_final60,apple,H4b,div,18,0.01086365431547165
precise_6a_final60,apple,H4b,div,19,0.00949481874704361
precise_6a_final60,apple,H4b,div,20,0.010904528200626373
precise_6a_final60,apple,H4b,div,21,0.00885786022990942
precise_6a_final60,apple,H4b,div,22,0.015402339398860931
precise_6a_final60,apple,H4b,div,23,0.022994861006736755
precise_6a_final60,apple,H4b,div,24,0.009618345648050308
precise_6a_final60,apple,H4b,div,25,0.012504147365689278
precise_6a_final60,apple,H4b,div,26,0.008965919725596905
precise_6a_final60,apple,H4b,div,27,0.008921214379370213
precise_6a_final60,apple,H4b,div,28,0.012785607948899269
precise_6a_final60,apple,H4b,div,29,0.00885786022990942
precise_6a_final60,apple,H4b,div,30,0.00965780857950449
precise_6a_final60,apple,H4b,div,31,0.012186002917587757
precise_6a_final60,apple,H4b,div,32,0.007585182785987854
precise_6a_final60,apple,H4b,div,33,0.018465090543031693
precise_6a_final60,apple,H4b,div,34,0.008380738086998463
precise_6a_final60,apple,H4b,div,35,0.018638042733073235
precise_6a_final60,apple,H4b,div,36,0.009002325125038624
precise_6a_final60,apple,H4b,div,37,0.00836453028023243
precise_6a_final60,apple,H4b,div,38,0.008839243091642857
precise_6a_final60,apple,H4b,div,39,0.017219381406903267
